count,city,state
2,Daniel Island,SC
2,Isle Of Palms,SC
2,Shaw AFB,SC
2,Jamestown,RI
2,Foster,RI
2,Newport,RI
2,Warren,RI
2,Valley View,PA
2,Warren,PA
2,Salunga,PA
2,Fishertown,PA
2,Stillwater,PA
2,Gulph Mills,PA
2,Kempton,PA
2,Washington Crossing,PA
2,Ottsville,PA
2,Cecil,PA
2,Auburn,PA
2,Jeffersonville,PA
2,Calvin,PA
2,Aspinwall,PA
2,Jacobus,PA
2,Fairhope,PA
2,Dallas,PA
2,Union Dale,PA
2,Fairfield,PA
2,Roulette,PA
2,Kresgeville,PA
2,Hanover Township,PA
2,Fort Loudon,PA
2,Rose Valley,PA
2,Foxburg,PA
2,Pipersville,PA
2,Evans City,PA
2,Harrison Valley,PA
2,Buffalo Mills,PA
2,Dunmore,PA
2,East Millsboro,PA
2,Lake Lynn,PA
2,Delano,PA
2,Hartstown,PA
2,Snydertown,PA
2,Normalville,PA
2,Big Cove Tannery,PA
2,Alverton,PA
2,Thornton,PA
2,Brookline,PA
2,Frenchville,PA
2,Terre Hill,PA
2,Paupack,PA
2,Brodheadsville,PA
2,Richboro,PA
2,Hegins,PA
2,Spangler,PA
2,Hellam,PA
2,Woodbury,PA
2,Dilliner,PA
2,Cranesville,PA
2,Clarksville,PA
2,Spring Brook Township,PA
2,Cross Fork,PA
2,Laurelton,PA
2,Hereford,PA
2,Yoe,PA
2,Yukon,PA
2,Lickingville,PA
2,Cressona,PA
2,Walnutport,PA
2,Portland West,OR
2,Bly,OR
2,Hennepin,OK
2,Blackwell,OK
2,Prague,OK
2,Anadarko,OK
2,Sand Springs,OK
2,El Reno,OK
2,Del City,OK
2,Ardmore,OK
2,Spencer,OK
2,Lexington,OK
2,Martins Ferry,OH
2,New Philadelphia,OH
2,Pleasant Hill,OH
2,Manchester,OH
2,Belpre,OH
2,Mount Vernon,OH
2,Copley,OH
2,Logan,OH
2,Beloit,OH
2,Minerva,OH
2,Barnesville,OH
2,Beavercreek,OH
2,Richwood,OH
2,Twinsburg,OH
2,Gates Mills,OH
2,Helena,OH
2,Lore City,OH
2,Cleveland Heights,OH
2,Bucyrus,OH
2,Uhrichsville,OH
2,East Canton,OH
2,Steubenville,OH
2,Bellaire,OH
2,Big Prairie,OH
2,Kingsville,OH
2,Middlefield,OH
2,Montgomery,OH
2,Hanoverton,OH
2,Martinsville,OH
2,Orrville,OH
2,Columbia Station,OH
2,Goshen,OH
2,West Milton,OH
2,Marietta,OH
2,North Lawrence,OH
2,Diamond,OH
2,Pomeroy,OH
2,New Matamoras,OH
2,Atwater,OH
2,Perry,OH
2,Andover,OH
2,North Bend,OH
2,Milan,OH
2,Chesapeake,OH
2,Bidwell,OH
2,Quaker City,OH
2,Lagrange,OH
2,Norwalk,OH
2,Ashland,OH
2,South Vienna,OH
2,Olmsted Falls,OH
2,Amanda,OH
2,Trenton,OH
2,Dorset,OH
2,Batavia,OH
2,South Bloomfield,OH
2,Trotwood,OH
2,Burbank,OH
2,Ashley,OH
2,Springboro,OH
2,South Solon,OH
2,Broadview Heights,OH
2,Addyston,OH
2,Franklin,NY
2,West Chazy,NY
2,Cedarhurst,NY
2,Adams Center,NY
2,Manchester,NY
2,Ellenville,NY
2,Kings Park,NY
2,Fallsburg,NY
2,Adams,NY
2,Oxford,NY
2,Woodbourne,NY
2,Williston Park,NY
2,Altona,NY
2,Clintondale,NY
2,Cobleskill,NY
2,Friendship,NY
2,South Hempstead,NY
2,Lake Placid,NY
2,Salisbury Mills,NY
2,New Berlin,NY
2,Parksville,NY
2,Masonville,NY
2,Montour Falls,NY
2,Wading River,NY
2,East Durham,NY
2,Winthrop,NY
2,Cassadaga,NY
2,Rock Stream,NY
2,Newfield,NY
2,Berlin,NY
2,Waccabuc,NY
2,Harrisville,NY
2,Aurora,NY
2,Clayton,NY
2,Burke,NY
2,Rodman,NY
2,Accord,NY
2,Stittville,NY
2,Clemons,NY
2,Bloomville,NY
2,Chaumont,NY
2,East Amherst,NY
2,Darien Center,NY
2,Ellenburg Center,NY
2,Lyons,NY
2,Kennedy,NY
2,Springfield Center,NY
2,Burt,NY
2,Schenevus,NY
2,Jewett,NY
2,Unadilla,NY
2,Madison,NY
2,Northville,NY
2,East Bethany,NY
2,Port Henry,NY
2,West Point,NY
2,Frewsburg,NY
2,Lindley,NY
2,Chaffee,NY
2,Cazenovia,NY
2,Lewis,NY
2,Sunnyside,NY
2,Peru,NY
2,Scottsburg,NY
2,Jefferson Valley,NY
2,Saint James,NY
2,West Edmeston,NY
2,Cadyville,NY
2,Cohocton,NY
2,Schurz,NV
2,Goldfield,NV
2,Costilla,NM
2,Chimayo,NM
2,Vallecitos,NM
2,Kirtland,NM
2,Lake Arthur,NM
2,Des Moines,NM
2,Tohatchi,NM
2,Williamsburg,NM
2,Ojo Caliente,NM
2,Ohkay Owingeh,NM
2,Lovington,NM
2,Ocate,NM
2,Princeton Junction,NJ
2,Oak Ridge,NJ
2,Point Pleasant Boro,NJ
2,North Arlington,NJ
2,Middlesex,NJ
2,Whiting,NJ
2,Glen Ridge,NJ
2,East Newark,NJ
2,Township Of Washington,NJ
2,Tabernacle,NJ
2,Hoboken,NJ
2,Stockholm,NJ
2,Dumont,NJ
2,Lincoln Park,NJ
2,Atco,NJ
2,Oradell,NJ
2,Augusta,NJ
2,Hainesport,NJ
2,Frenchtown,NJ
2,Highlands,NJ
2,Thornton,NH
2,Lee,NH
2,Ashland,NH
2,Suncook,NH
2,West Lebanon,NH
2,Gilford,NH
2,Hillsborough,NH
2,Pelham,NH
2,Campton,NH
2,Northwood,NH
2,New Ipswich,NH
2,Stoddard,NH
2,Troy,NH
2,Hollis,NH
2,North Woodstock,NH
2,Littleton,NH
2,Chesterfield,NH
2,Salisbury,NH
2,Albany,NH
2,Bethlehem,NH
2,East Kingston,NH
2,Ossipee,NH
2,Fitzwilliam,NH
2,Atkinson,NH
2,Lempster,NH
2,Center Ossipee,NH
2,Laurel,NE
2,Ames,NE
2,Dorchester,NE
2,Grant,NE
2,Craig,NE
2,Alliance,NE
2,Holdrege,NE
2,South Sioux City,NE
2,Randolph,NE
2,Eagle,NE
2,Wayne,NE
2,Alda,NE
2,Roca,NE
2,Bassett,NE
2,Osceola,NE
2,Mclean,NE
2,Clarkson,NE
2,Union,NE
2,Dix,NE
2,Shelton,NE
2,Jud,ND
2,Drayton,ND
2,Ray,ND
2,Strasburg,ND
2,South Heart,ND
2,Maddock,ND
2,Lehr,ND
2,Geneseo,ND
2,Hiddenite,NC
2,Elon,NC
2,Mill Spring,NC
2,Ernul,NC
2,Mayodan,NC
2,Carrboro,NC
2,Marston,NC
2,Marble,NC
2,Manns Harbor,NC
2,Sherrills Ford,NC
2,Southern Pines,NC
2,Spindale,NC
2,Sugar Grove,NC
2,Gibsonville,NC
2,Lansing,NC
2,Landis,NC
2,Gold Hill,NC
2,Tuckasegee,NC
2,Kitty Hawk,NC
2,Olin,NC
2,Archdale,NC
2,Alexis,NC
2,Hildebran,NC
2,Malmstrom AFB,MT
2,Seminary,MS
2,Diamondhead,MS
2,Coffeeville,MS
2,Natchez,MS
2,Dennis,MS
2,Blue Mountain,MS
2,Centreville,MS
2,Monticello,MS
2,Carriere,MS
2,Pope,MS
2,Mantachie,MS
2,Brookhaven,MS
2,Beaumont,MS
2,Mount Olive,MS
2,Saltillo,MS
2,Vaughan,MS
2,Potts Camp,MS
2,Tipton,MO
2,Houstonia,MO
2,Saint Mary,MO
2,California,MO
2,Charleston,MO
2,Sullivan,MO
2,Pleasant Hope,MO
2,Greenwood,MO
2,Caruthersville,MO
2,Weldon Spring,MO
2,Ellisville,MO
2,Portageville,MO
2,West Alton,MO
2,Leasburg,MO
2,Savannah,MO
2,Marthasville,MO
2,Burlington Junction,MO
2,Eldon,MO
2,Robertsville,MO
2,Troy,MO
2,Ewing,MO
2,Reeds Spring,MO
2,Webb City,MO
2,Fulton,MO
2,Mendota,MN
2,Revere,MN
2,Stanchfield,MN
2,Wykoff,MN
2,Jasper,MN
2,Upsala,MN
2,Culver,MN
2,Hartland,MN
2,Donnelly,MN
2,Independence,MN
2,Magnolia,MN
2,Sciota,MN
2,Wannaska,MN
2,New Trier,MN
2,Boyd,MN
2,Gatzke,MN
2,Ormsby,MN
2,Roosevelt,MN
2,Edgerton,MN
2,Hardwick,MN
2,Stockbridge,MI
2,Barton City,MI
2,Negaunee,MI
2,Lachine,MI
2,Omer,MI
2,Decatur,MI
2,Delton,MI
2,Fremont,MI
2,Columbiaville,MI
2,Hickory Corners,MI
2,Freeland,MI
2,Dafter,MI
2,Ferndale,MI
2,Manistique,MI
2,Levering,MI
2,North Branch,MI
2,Lake Orion,MI
2,Carp Lake,MI
2,Pentwater,MI
2,Orchard Lake,MI
2,East Jordan,MI
2,Sturgis,MI
2,Belding,MI
2,Coleman,MI
2,Alger,MI
2,Kewadin,MI
2,Casnovia,MI
2,Britton,MI
2,Onsted,MI
2,Richland,MI
2,Hale,MI
2,Charlevoix,MI
2,Jasper,MI
2,Ravenna,MI
2,Merrill,MI
2,Honor,MI
2,Pierson,MI
2,Waterford,MI
2,Galien,MI
2,Clinton,MI
2,Fairview,MI
2,Wolverine,MI
2,Benzonia,MI
2,Holton,MI
2,Rose City,MI
2,Yale,MI
2,Dearborn Heights,MI
2,Kalkaska,MI
2,Gladwin,MI
2,Lawton,MI
2,Suttons Bay,MI
2,Sedgwick,ME
2,Vassalboro,ME
2,Palmyra,ME
2,Mechanic Falls,ME
2,Belgrade,ME
2,Mars Hill,ME
2,Casco,ME
2,Newport,ME
2,Clinton,ME
2,Clifton,ME
2,Ellsworth,ME
2,Lyman,ME
2,Standish,ME
2,Brewer,ME
2,Bridgewater,ME
2,Trenton,ME
2,Manchester,ME
2,Cumberland Center,ME
2,Fryeburg,ME
2,Amherst,ME
2,West Enfield,ME
2,Bryant Pond,ME
2,Wilton,ME
2,Oxford,ME
2,Monticello,ME
2,Emmitsburg,MD
2,Saint Leonard,MD
2,Rohrersville,MD
2,Thurmont,MD
2,Georgetown,MD
2,District 17 Chillum,MD
2,District 18 Seat Pleasant,MD
2,New Carrollton,MD
2,Sharpsburg,MD
2,Westminster,MA
2,Rehoboth,MA
2,Carver,MA
2,Lawrence,MA
2,Gardner,MA
2,Lunenburg,MA
2,South Weymouth,MA
2,Lanesborough,MA
2,South Boston,MA
2,Spencer,MA
2,Dudley,MA
2,Newtonville,MA
2,Tyngsboro,MA
2,Cut Off,LA
2,Stonewall,LA
2,Saint Francisville,LA
2,Princeton,LA
2,New Iberia,LA
2,Campti,LA
2,Mount Airy,LA
2,Duson,LA
2,Grand Cane,LA
2,Darrow,LA
2,Deridder,LA
2,Morgan City,LA
2,Carencro,LA
2,Hosston,LA
2,Maurepas,LA
2,Danville,KY
2,Clarkson,KY
2,Grand Rivers,KY
2,Foster,KY
2,Pikeville,KY
2,Ulysses,KY
2,Waddy,KY
2,Winchester,KY
2,Grayson,KY
2,Ashland,KY
2,West Point,KY
2,Elsmere,KY
2,Coxs Creek,KY
2,Smithfield,KY
2,Burna,KY
2,Fisherville,KY
2,Prestonsburg,KY
2,Gilbertsville,KY
2,Mount Vernon,KY
2,Kanorado,KS
2,Haysville,KS
2,Wakeeney,KS
2,Oakley,KS
2,Wamego,KS
2,Greensburg,KS
2,Ingalls,KS
2,Reading,KS
2,Cherokee,KS
2,Matfield Green,KS
2,Hays,KS
2,Lucerne,IN
2,Troy,IN
2,Reynolds,IN
2,Pekin,IN
2,Switz City,IN
2,Ashley,IN
2,Garrett,IN
2,Oaktown,IN
2,Fairbanks,IN
2,Orland,IN
2,Vevay,IN
2,Lapel,IN
2,Elberfeld,IN
2,Wingate,IN
2,Tell City,IN
2,Griffith,IN
2,Sharpsville,IN
2,Milan,IN
2,Middletown,IN
2,Liberty,IN
2,La Crosse,IN
2,Wawaka,IN
2,New Ross,IN
2,Monroe City,IN
2,La Grange Park,IL
2,Normal,IL
2,Palos Hills,IL
2,Port Byron,IL
2,La Salle,IL
2,Hometown,IL
2,Lenzburg,IL
2,East Moline,IL
2,Greenup,IL
2,Divernon,IL
2,Lake in the Hills,IL
2,Farmersville,IL
2,Crete,IL
2,Mattoon,IL
2,Buckley,IL
2,Broadview,IL
2,Washington,IL
2,Montgomery,IL
2,Okawville,IL
2,Lebanon,IL
2,Brookfield,IL
2,Tennessee,IL
2,New Berlin,IL
2,Bourbonnais,IL
2,Elwood,IL
2,Cantrall,IL
2,Canton,IL
2,Goodfield,IL
2,Marseilles,IL
2,Danforth,IL
2,Sherman,IL
2,Franklin Grove,IL
2,Jacksonville,IL
2,Virginia,IL
2,Harvard,IL
2,Braceville,IL
2,Lanark,IL
2,Deer Creek,IL
2,Ina,IL
2,Vienna,IL
2,Brimfield,IL
2,Tremont,IL
2,Atlanta,IL
2,Spalding,ID
2,White Bird,ID
2,Cocolalla,ID
2,Grand View,ID
2,Pollock,ID
2,Kamiah,ID
2,Leadore,ID
2,Murtaugh,ID
2,Peck,ID
2,Challis,ID
2,Hagerman,ID
2,Deary,ID
2,Oldtown,ID
2,Mccammon,ID
2,Lucile,ID
2,Driggs,ID
2,Viola,ID
2,Corral,ID
2,Pinehurst,ID
2,Potlatch,ID
2,Carey,ID
2,Defiance,IA
2,Alta,IA
2,Paullina,IA
2,Kensett,IA
2,Treynor,IA
2,Merrill,IA
2,Wever,IA
2,Crawfordsville,IA
2,Montour,IA
2,Orient,IA
2,Farmersburg,IA
2,Ashton,IA
2,Fremont,IA
2,Agency,IA
2,Meriden,IA
2,Garner,IA
2,Winfield,IA
2,Holstein,IA
2,Charlotte,IA
2,Searsboro,IA
2,Lockridge,IA
2,La Motte,IA
2,Laurel,IA
2,Ridgeway,IA
2,Grand River,IA
2,Sioux Rapids,IA
2,Lamoni,IA
2,Audubon,IA
2,Strawberry Point,IA
2,Schaller,IA
2,Larrabee,IA
2,Guttenberg,IA
2,Keota,IA
2,West Des Moines,IA
2,Manson,IA
2,Salem,IA
2,Hazleton,IA
2,Decorah,IA
2,Le Grand,IA
2,Randalia,IA
2,Linden,IA
2,Farley,IA
2,Pleasantville,IA
2,Kalona,IA
2,Doon,IA
2,Malvern,IA
2,Sigourney,IA
2,Watkins,IA
2,Ocheyedan,IA
2,Garfield,GA
2,Kingston,GA
2,Blue Ridge,GA
2,Blairsville,GA
2,Hartsfield,GA
2,Fort Oglethorpe,GA
2,Chester,GA
2,Emerson,GA
2,Norman Park,GA
2,Box Springs,GA
2,Molena,GA
2,Midville,GA
2,Ochlocknee,GA
2,Morgan,GA
2,Ludowici,GA
2,Helen,GA
2,Dillard,GA
2,Nashville,GA
2,Stockton,GA
2,Pavo,GA
2,Brooks,GA
2,Placida,FL
2,Palm Beach,FL
2,Kathleen,FL
2,Canal Point,FL
2,Matlacha,FL
2,Marco Island,FL
2,Redington Shores,FL
2,Richland,FL
2,Cooper City,FL
2,Southwest Ranches,FL
2,South Daytona,FL
2,South Bay,FL
2,Pace,FL
2,Valparaiso,FL
2,Atlantic Beach,FL
2,Indian Shores,FL
2,Captiva,FL
2,Upper Keys,FL
2,Lincoln,DE
2,Wyoming,DE
2,Sterling,CT
2,Bridgewater,CT
2,Bethlehem,CT
2,Canton,CT
2,South Windham,CT
2,Washington,CT
2,East Hartland,CT
2,Falls Village,CT
2,West Cornwall,CT
2,Nunn,CO
2,Joes,CO
2,Indian Hills,CO
2,Pagosa Springs,CO
2,Elbert,CO
2,Paonia,CO
2,Akron,CO
2,Snowmass,CO
2,Pierce,CO
2,Atwood,CO
2,Monte Vista,CO
2,Green Mountain Falls,CO
2,Hayden,CO
2,Ouray,CO
2,Ridgway,CO
2,La Salle,CO
2,Maybell,CO
2,Lake George,CO
2,Cope,CO
2,Whitewater,CO
2,El Macero,CA
2,East Rancho Dominguez,CA
2,North Coastal,CA
2,Rancho Murieta,CA
2,Ravendale,CA
2,Port Hueneme,CA
2,Angelus Oaks,CA
2,Lake Tahoe,CA
2,Kensington,CA
2,East Tehama,CA
2,Grover Beach,CA
2,Diablo,CA
2,Mohave Valley,AZ
2,Benson,AZ
2,Bowie,AZ
2,Whiteriver,AZ
2,Altheimer,AR
2,Hermitage,AR
2,Huntington,AR
2,Rosie,AR
2,Saint Joe,AR
2,Colt,AR
2,Altus,AR
2,Montrose,AR
2,Crossett,AR
2,Bassett,AR
2,Humphrey,AR
2,Lewisville,AR
2,Solgohachia,AR
2,De Queen,AR
2,Pencil Bluff,AR
2,Garland City,AR
2,Wynne,AR
2,Weiner,AR
2,Daviston,AL
2,Equality,AL
2,Opp,AL
2,Billingsley,AL
2,Alpine,AL
2,Cedar Bluff,AL
2,Piedmont,AL
2,Vernon,AL
2,Cowarts,AL
2,Frisco City,AL
2,Newton,AL
2,Beatrice,AL
2,Haleyville,AL
2,Tyler,AL
2,Alexandria,AL
2,Gordon,AL
2,Headland,AL
2,Crossville,AL
2,Grant,AL
2,Valley Grande,AL
2,Dozier,AL
2,Brilliant,AL
2,Millport,AL
2,Mentone,AL
2,Brierfield,AL
2,Wellington,AL
2,Trinity,AL
2,Monroeville,AL
2,Boaz,AL
2,Luverne,AL
2,Red Level,AL
2,Mc Intosh,AL
2,Paint Rock,AL
2,Leesburg,AL
2,Rainsville,AL
2,Stapleton,AL
2,Leighton,AL
2,Geraldine,AL
2,Union Grove,AL
2,Sulligent,AL
2,Addison,AL
2,Irondale,AL
2,Columbia,AL
2,Jackson,AL
2,Lester,AL
2,Childersburg,AL
1,Midwest,WY
1,Kemmerer,WY
1,Lusk,WY
1,Alcova,WY
1,Shell,WY
1,Buford,WY
1,Bondurant,WY
1,Tie Siding,WY
1,Dayton,WY
1,Walton,WV
1,Leon,WV
1,Summit Point,WV
1,Hernshaw,WV
1,Coalton,WV
1,Victor,WV
1,Elkins,WV
1,Mathias,WV
1,Reedy,WV
1,Nettie,WV
1,Petroleum,WV
1,Rainelle,WV
1,Cairo,WV
1,Julian,WV
1,Buckhannon,WV
1,Purgitsville,WV
1,Cameron,WV
1,Glenville,WV
1,Plymouth,WI
1,Oostburg,WI
1,Waupun,WI
1,Mineral Point,WI
1,Redgranite,WI
1,Salem,WI
1,Monticello,WI
1,Houlton,WI
1,West Salem,WI
1,Luxemburg,WI
1,Mosinee,WI
1,Saint Cloud,WI
1,Stanley,WI
1,Schofield,WI
1,Clinton,WI
1,Randolph,WI
1,Berlin,WI
1,Blair,WI
1,Little Chute,WI
1,Sparta,WI
1,Curtiss,WI
1,Cambria,WI
1,Waldo,WI
1,Wales,WI
1,Siren,WI
1,Belgium,WI
1,Livingston,WI
1,La Farge,WI
1,Greendale,WI
1,Cobb,WI
1,Trevor,WI
1,Dorchester,WI
1,Seymour,WI
1,Hammond,WI
1,New Auburn,WI
1,Phillips,WI
1,Hartland,WI
1,Custer,WI
1,Cadott,WI
1,Pound,WI
1,Elroy,WI
1,Fort Atkinson,WI
1,Reedsville,WI
1,Lena,WI
1,Tigerton,WI
1,Arkdale,WI
1,Genoa City,WI
1,Maribel,WI
1,Chetek,WI
1,Rio,WI
1,Suamico,WI
1,Prairie Du Sac,WI
1,Little Suamico,WI
1,Ettrick,WI
1,Elkhart Lake,WI
1,Eastman,WI
1,Park Falls,WI
1,Bloomer,WI
1,Spooner,WI
1,Oconto Falls,WI
1,Cameron,WI
1,Lublin,WI
1,Slinger,WI
1,Kewaskum,WI
1,Colgate,WI
1,Eldorado,WI
1,Glen Flora,WI
1,Muskego,WI
1,Fitchburg,WI
1,Bowler,WI
1,Readstown,WI
1,Auburndale,WI
1,Rudolph,WI
1,Theresa,WI
1,Elk Mound,WI
1,Fredonia,WI
1,Wilson,WI
1,Amberg,WI
1,Delavan,WI
1,Two Rivers,WI
1,Usk,WA
1,Skamokawa,WA
1,Bainbridge Island,WA
1,Wilkeson,WA
1,Ocean Shores,WA
1,Kenmore,WA
1,Freeland,WA
1,Wishram,WA
1,Elk,WA
1,Wapato,WA
1,Zillah,WA
1,Onalaska,WA
1,Wilbur,WA
1,Quinault,WA
1,Grayland,WA
1,Walla Walla-College Place,WA
1,Deer Park,WA
1,Trout Lake,WA
1,Ashford,WA
1,Washtucna,WA
1,Grandview,WA
1,Amanda Park,WA
1,Ford,WA
1,Selah,WA
1,La Conner,WA
1,Republic,WA
1,Sekiu,WA
1,Hyde Park,VT
1,Morrisville,VT
1,Brandon,VT
1,North Pownal,VT
1,Northfield,VT
1,Stockbridge,VT
1,Peru,VT
1,Swanton,VT
1,Bridgewater Corners,VT
1,Bridport,VT
1,Derby,VT
1,Wolcott,VT
1,East Dorset,VT
1,Richford,VT
1,Bristol,VT
1,Stowe,VT
1,Middlebury,VT
1,Highgate Center,VT
1,Essex Junction,VT
1,Charlotte,VT
1,Burlington,VT
1,Cuttingsville,VT
1,Bellows Falls,VT
1,Irasburg,VT
1,Shoreham,VT
1,Ascutney,VT
1,Underhill,VT
1,Sheldon,VT
1,Plainfield,VT
1,Shelburne,VT
1,West Dover,VT
1,West Charleston,VT
1,Jamaica,VT
1,Manchester Center,VT
1,Jeffersonville,VT
1,Vergennes,VT
1,Vernon,VT
1,Newport Center,VT
1,Castleton,VT
1,Canaan,VT
1,Horntown,VA
1,Rose Hill,VA
1,Hot Springs,VA
1,Ceres,VA
1,Kents Store,VA
1,Dyke,VA
1,Sutherlin,VA
1,Ararat,VA
1,Shipman,VA
1,Fort A P Hill,VA
1,Lynch Station,VA
1,Etlan,VA
1,Hudgins,VA
1,Riner,VA
1,Free Union,VA
1,Hume,VA
1,Raven,VA
1,Fort Eustis,VA
1,Clintwood,VA
1,Church View,VA
1,Phenix,VA
1,Brightwood,VA
1,Virginia State University,VA
1,Beaverdam,VA
1,Meadows of Dan,VA
1,Hiltons,VA
1,Cullen,VA
1,Esmont,VA
1,Independence,VA
1,Machipongo,VA
1,Middlebrook,VA
1,Glen Lyn,VA
1,Ebony,VA
1,Oakwood,VA
1,Kinsale,VA
1,Cleveland,VA
1,Lewiston,UT
1,Randolph,UT
1,Myton,UT
1,Provo-Orem,UT
1,Fruitland,UT
1,Laketown,UT
1,American Fork-Pleasant Grove,UT
1,Bulverde,TX
1,Lufkin,TX
1,Hitchcock,TX
1,Mineral Wells,TX
1,Eagle Lake,TX
1,Schulenburg,TX
1,Lubbock,TX
1,Strawn,TX
1,Cotulla,TX
1,Buffalo,TX
1,Johnson City,TX
1,Centerville,TX
1,Helotes,TX
1,Waskom,TX
1,Marshall,TX
1,Newcastle,TX
1,Rhome,TX
1,Hondo,TX
1,Buckholts,TX
1,Vidor,TX
1,Naples,TX
1,Tolar,TX
1,Stockdale,TX
1,New Waverly,TX
1,Ozona,TX
1,Hallsville,TX
1,Rule,TX
1,Jefferson,TX
1,Prosper,TX
1,Lorena,TX
1,Big Sandy,TX
1,Sunset Valley,TX
1,Milano,TX
1,Edinburg,TX
1,River Oaks,TX
1,De Berry,TX
1,Horseshoe Bay,TX
1,Teague,TX
1,Kilgore,TX
1,Midland,TX
1,Baird,TX
1,Montgomery,TX
1,Killeen,TX
1,Texarkana,TX
1,San Angelo,TX
1,Mckinney,TX
1,La Feria,TX
1,Port Arthur,TX
1,Corrigan,TX
1,Fayetteville,TX
1,Corinth,TX
1,Flatonia,TX
1,Fairfield,TX
1,Bellevue,TX
1,Northeast Dallas,TX
1,Burnet,TX
1,Itasca,TX
1,Devine,TX
1,Boyd,TX
1,Weslaco,TX
1,Sulphur Springs,TX
1,Sierra Blanca,TX
1,Paige,TX
1,Troy,TX
1,Wallis,TX
1,Olmito,TX
1,Round Top,TX
1,Pantego,TX
1,Benbrook,TX
1,Shepherd,TX
1,Brenham,TX
1,Dickens,TX
1,Stanton,TX
1,Magnolia,TX
1,Lancing,TN
1,Byrdstown,TN
1,Eidson,TN
1,Chapel Hill,TN
1,Medon,TN
1,Sharon,TN
1,Mc Kenzie,TN
1,Hampshire,TN
1,Troy,TN
1,Copperhill,TN
1,Graysville,TN
1,Shady Valley,TN
1,Trimble,TN
1,Westport,TN
1,Jamestown,TN
1,Atoka,TN
1,Del Rio,TN
1,Chestnut Mound,TN
1,Somerville,TN
1,Parrottsville,TN
1,Dellrose,TN
1,Allons,TN
1,Ten Mile,TN
1,Ridgely,TN
1,Tellico Plains,TN
1,Winfield,TN
1,Church Hill,TN
1,Blaine,TN
1,Spencer,TN
1,Lascassas,TN
1,Camden,TN
1,Crawford,TN
1,Surgoinsville,TN
1,Red Boiling Springs,TN
1,Washburn,TN
1,Summertown,TN
1,Moss,TN
1,Limestone,TN
1,Savannah,TN
1,Palmer,TN
1,Oliver Springs,TN
1,Bell Buckle,TN
1,Kadoka,SD
1,Wall,SD
1,Hurley,SD
1,Selby,SD
1,Newell,SD
1,Lake Andes,SD
1,White Lake,SD
1,Hill City,SD
1,Geddes,SD
1,Fairfax,SD
1,Iroquois,SD
1,New Underwood,SD
1,Brookings,SD
1,Springfield,SD
1,Arlington,SD
1,White River,SD
1,Belle Fourche,SD
1,Lemmon,SD
1,Piedmont,SD
1,Mc Clellanville,SC
1,Sheldon,SC
1,Charleston AFB,SC
1,Mount Carmel,SC
1,Chepachet,RI
1,Manville,RI
1,Middletown,RI
1,Riverside,RI
1,Shoemakersville,PA
1,Throop,PA
1,Cooperstown,PA
1,Klingerstown,PA
1,California,PA
1,Larimer,PA
1,Cochranton,PA
1,Wallaceton,PA
1,Marion Center,PA
1,Jessup,PA
1,Glen Hope,PA
1,Danielsville,PA
1,Bethel Park,PA
1,Bakerstown,PA
1,Honesdale,PA
1,Peckville,PA
1,Chesterbrook,PA
1,Cresco,PA
1,Glassport,PA
1,Whiteford,PA
1,Clarington,PA
1,Loysburg,PA
1,Coal Center,PA
1,Andreas,PA
1,Quecreek,PA
1,Oswayo,PA
1,Commodore,PA
1,Bradenville,PA
1,New Hope,PA
1,Clintonville,PA
1,Lumberville,PA
1,Bushkill,PA
1,Gwynedd,PA
1,Germansville,PA
1,Cabot,PA
1,Hilltown,PA
1,Belmont Hills,PA
1,Bradford township,PA
1,Pitman,PA
1,Clifton Township,PA
1,Kintnersville,PA
1,Jefferson Township,PA
1,Penllyn,PA
1,Sharpsville,PA
1,Masontown,PA
1,Adah,PA
1,Riegelsville,PA
1,Fayetteville,PA
1,Walnut Bottom,PA
1,Stockertown,PA
1,Seanor,PA
1,Grindstone,PA
1,Fairmount City,PA
1,Orrtanna,PA
1,Wyoming,PA
1,Morgan,PA
1,Trexlertown,PA
1,Rector,PA
1,Diamond,OR
1,Milwaukie,OR
1,Williams,OR
1,Perkins,OK
1,Webbers Falls,OK
1,Billings,OK
1,Blanchard,OK
1,Sallisaw,OK
1,Wayne,OK
1,Stroud,OK
1,Braman,OK
1,Marietta,OK
1,Tonkawa,OK
1,Mannford,OK
1,Erick,OK
1,Quapaw,OK
1,Byars,OK
1,Heavener,OK
1,Midwest City,OK
1,Asher,OK
1,Meeker,OK
1,Glenpool,OK
1,Newcastle,OK
1,Cleveland,OK
1,Alva,OK
1,Lawton,OK
1,Sapulpa,OK
1,Gahanna,OH
1,Bradford,OH
1,Botkins,OH
1,Sterling,OH
1,Peninsula,OH
1,Garfield Heights,OH
1,Gibsonburg,OH
1,Bolivar,OH
1,Sycamore,OH
1,Lithopolis,OH
1,Blacklick,OH
1,Terrace Park,OH
1,Brookfield,OH
1,Munroe Falls,OH
1,South Euclid,OH
1,South Charleston,OH
1,Thurman,OH
1,Piketon,OH
1,Louisville,OH
1,Smithville,OH
1,Lowellville,OH
1,Grafton,OH
1,Custar,OH
1,Bellville,OH
1,Bellevue,OH
1,Cygnet,OH
1,New London,OH
1,Sheffield Lake,OH
1,University Heights,OH
1,Maineville,OH
1,Urbana,OH
1,Seven Hills,OH
1,Kimbolton,OH
1,Bay Village,OH
1,Pleasant Plain,OH
1,Mount Healthy,OH
